/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_53_775.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_53_775.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_53_775.jpg, 0, 0, 0, 7.80867E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_53_879.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_53_879.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_53_879.jpg, 0, 0, 0, 7.822484E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_53_984.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_53_984.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_53_984.jpg, 0, 0, 0, 7.83325E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_54_091.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_54_091.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_54_091.jpg, 0, 0, 0, 7.836894E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_54_195.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_54_195.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_54_195.jpg, 0, 0, 0, 7.920743E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_54_297.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_54_297.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_54_297.jpg, 0, 0, 0, 7.955584E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_54_403.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_54_403.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_54_403.jpg, 0, 0, 0, 7.819512E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_54_507.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_54_507.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_54_507.jpg, 0, 0, 0, 7.831363E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_54_614.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_54_614.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_54_614.jpg, 0, 0, 0, 8.000203E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_54_716.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_54_716.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_54_716.jpg, 0, 0, 0, 7.910438E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_54_819.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_54_819.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_54_819.jpg, 0, 0, 0, 7.825406E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_54_920.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_54_920.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_54_920.jpg, 0, 0, 0, 7.822461E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_55_023.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_55_023.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_55_023.jpg, 0, 0, 0, 8.086931E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_55_123.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_55_123.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_55_123.jpg, 0, 0, 0, 7.910267E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_55_225.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_55_225.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_55_225.jpg, 0, 0, 0, 7.828788E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_55_329.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_55_329.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_55_329.jpg, 0, 0, 0, 7.934256E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_55_431.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_55_431.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_55_431.jpg, 0, 0, 0, 7.793771E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_55_532.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_55_532.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_55_532.jpg, 0, 0, 0, 7.799733E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_55_634.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_55_634.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_55_634.jpg, 0, 0, 0, 7.769309E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_02_55_743.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_02_55_743.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_02_55_743.jpg, 0, 0, 0, 8.055595E-05
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_03_02_507.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_03_02_507.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_03_02_507.jpg, -0.1188574, 0.235052, 0, 6.644897
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_03_02_617.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_03_02_617.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_03_02_617.jpg, -0.1188574, 0.2253691, 0, 6.893262
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_03_02_720.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_03_02_720.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_03_02_720.jpg, -0.1188574, 0.2253691, 0, 7.102195
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_03_02_831.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_03_02_831.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_03_02_831.jpg, -0.1188574, 0.235052, 0, 7.348603
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_03_02_939.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_03_02_939.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_03_02_939.jpg, -0.1188574, 0.235052, 0, 7.559984
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_03_03_041.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_03_03_041.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_03_03_041.jpg, -0.1188574, 0.235052, 0, 7.766904
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_03_03_144.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_03_03_144.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_03_03_144.jpg, -0.1188574, 0.235052, 0, 7.971734
/Users/tvdo/personalWorkspace/IMG/center_2017_03_11_21_03_03_245.jpg, /Users/tvdo/personalWorkspace/IMG/left_2017_03_11_21_03_03_245.jpg, /Users/tvdo/personalWorkspace/IMG/right_2017_03_11_21_03_03_245.jpg, -0.1188574, 0.235052, 0, 8.176866
